filename,status,issues,width,height,mode,file_size_bytes,brightness_mean,contrast
0443.png,OK,nenhum,3385,1793,L,518183,234.2,53.86
0444.png,OK,nenhum,3385,1793,L,502517,234.42,53.53
0445.png,OK,nenhum,3385,1793,L,602335,233.29,55.06
0446.png,OK,nenhum,3385,1793,L,465010,234.99,52.68
0447.png,OK,nenhum,3385,1793,L,515940,233.76,54.56
0448.png,OK,nenhum,3385,1793,L,551563,233.83,54.35
0449.png,OK,nenhum,3385,1793,L,551563,233.83,54.35
0450.png,OK,nenhum,3385,1793,L,442953,235.13,52.44
0451.png,OK,nenhum,3385,1793,L,442953,235.13,52.44
0452.png,OK,nenhum,3385,1793,L,621817,233.09,55.34
0453.png,OK,nenhum,3385,1793,L,488552,234.63,53.2
0454.png,OK,nenhum,3385,1793,L,454520,235.2,52.34
0455.png,OK,nenhum,3385,1793,L,534774,233.99,54.15
0456.png,OK,nenhum,3385,1793,L,500387,234.19,53.85
0457.png,OK,nenhum,3385,1793,L,516715,234.15,53.93
0458.png,OK,nenhum,3385,1793,L,491363,234.59,53.29
0459.png,OK,nenhum,3385,1793,L,491363,234.59,53.29
0461.png,OK,nenhum,3385,1793,L,534786,234.19,53.82
0462.png,OK,nenhum,3385,1793,L,504837,234.39,53.58
0463.png,OK,nenhum,3385,1793,L,490801,234.7,53.16
0464.png,OK,nenhum,3385,1793,L,548430,233.83,54.5
0465.png,OK,nenhum,3385,1793,L,568290,233.75,54.42
0466.png,OK,nenhum,3385,1793,L,568290,233.75,54.42
0467.png,OK,nenhum,3385,1793,L,462339,234.91,52.8
0468.png,OK,nenhum,3385,1793,L,459216,234.86,52.85
0469.png,OK,nenhum,3385,1793,L,525540,234.31,53.76
0472.png,OK,nenhum,3385,1793,L,491851,234.59,53.3
0473.png,OK,nenhum,3385,1793,L,469922,234.91,52.83
0474.png,OK,nenhum,3385,1793,L,501723,234.73,53.06
0475.png,OK,nenhum,3385,1793,L,489896,234.32,53.65
0476.png,OK,nenhum,3385,1793,L,606585,232.27,56.66
0477.png,OK,nenhum,3385,1793,L,492342,234.65,53.17
0478.png,OK,nenhum,3385,1793,L,568080,233.55,54.8
0479.png,OK,nenhum,3385,1793,L,425147,235.02,52.62
0480.png,OK,nenhum,3385,1793,L,614516,232.4,56.39
0481.png,OK,nenhum,3385,1793,L,430173,235.04,52.63
0482.png,OK,nenhum,3385,1793,L,471961,234.91,52.86
0483.png,OK,nenhum,3385,1793,L,500696,234.39,53.58
0484.png,OK,nenhum,3385,1793,L,500696,234.39,53.58
0485.png,OK,nenhum,3385,1793,L,514482,234.02,54.06
0486.png,OK,nenhum,3385,1793,L,514674,234.29,53.74
0487.png,OK,nenhum,3385,1793,L,446320,234.89,52.83
0488.png,OK,nenhum,3385,1793,L,458427,235.13,52.51
0489.png,OK,nenhum,3385,1793,L,512350,234.52,53.37
0490.png,OK,nenhum,3385,1793,L,429224,235.3,52.23
0491.png,OK,nenhum,3385,1793,L,499088,234.68,53.15
0492.png,OK,nenhum,3385,1793,L,510589,234.38,53.56
0493.png,OK,nenhum,3385,1793,L,433806,235.33,52.19
0494.png,OK,nenhum,3385,1793,L,501030,234.64,53.22
0495.png,OK,nenhum,3385,1793,L,604403,232.37,56.44
0496.png,OK,nenhum,3385,1793,L,400084,235.27,52.25
0497.png,OK,nenhum,3385,1793,L,541538,233.61,54.66
0498.png,OK,nenhum,3385,1793,L,547606,233.48,54.84
0499.png,OK,nenhum,3385,1793,L,474219,234.75,53.06
0500.png,OK,nenhum,3385,1793,L,452663,235.08,52.58
0501.png,OK,nenhum,3385,1793,L,622917,232.15,56.71
0502.png,OK,nenhum,3385,1793,L,528571,233.71,54.5
0503.png,OK,nenhum,3385,1793,L,540700,233.71,54.53
0504.png,OK,nenhum,3385,1793,L,565804,233.36,55.08
0505.png,OK,nenhum,3385,1793,L,473920,234.62,53.24
0506.png,OK,nenhum,3385,1793,L,530348,233.7,54.88
0507.png,OK,nenhum,3385,1793,L,468625,234.66,53.24
0508.png,OK,nenhum,3385,1793,L,498257,234.25,53.77
0509.png,OK,nenhum,3385,1793,L,475051,234.44,53.43
0510.png,OK,nenhum,3385,1793,L,455564,234.9,52.81
0511.png,OK,nenhum,3385,1793,L,518353,234.19,53.89
0512.png,OK,nenhum,3385,1793,L,461721,234.65,53.22
0513.png,OK,nenhum,3385,1793,L,469855,234.66,53.17
0514.png,OK,nenhum,3385,1793,L,469855,234.66,53.17
0515.png,OK,nenhum,3385,1793,L,469855,234.66,53.17
0516.png,OK,nenhum,3385,1793,L,469855,234.66,53.17
0517.png,OK,nenhum,3385,1793,L,469855,234.66,53.17
0518.png,OK,nenhum,3385,1793,L,469855,234.66,53.17
0519.png,OK,nenhum,3385,1793,L,477646,234.79,52.95
0520.png,OK,nenhum,3385,1793,L,467696,234.84,52.86
0521.png,OK,nenhum,3385,1793,L,492280,234.43,53.5
0522.png,OK,nenhum,3385,1793,L,476369,234.67,53.13
0523.png,OK,nenhum,3385,1793,L,488640,234.67,53.14
0524.png,OK,nenhum,3385,1793,L,509962,234.34,53.66
0525.png,OK,nenhum,3385,1793,L,481934,234.72,53.07
0526.png,OK,nenhum,3385,1793,L,488582,234.6,53.27
0527.png,OK,nenhum,3385,1793,L,403962,235.21,52.37
0528.png,OK,nenhum,3385,1793,L,460418,234.85,52.86
0529.png,OK,nenhum,3385,1793,L,515695,234.39,53.62
0530.png,OK,nenhum,3385,1793,L,515695,234.39,53.62
0531.png,OK,nenhum,3385,1793,L,502730,234.15,53.91
0532.png,OK,nenhum,3385,1793,L,500329,234.55,53.54
0533.png,OK,nenhum,3385,1793,L,500329,234.55,53.54
0534.png,OK,nenhum,3385,1793,L,473103,235.05,52.61
0535.png,OK,nenhum,3385,1793,L,438896,235.27,52.25
0536.png,OK,nenhum,3385,1793,L,486708,234.14,54.01
0537.png,OK,nenhum,3385,1793,L,556303,233.12,55.54
0538.png,OK,nenhum,3385,1793,L,556303,233.12,55.54
0539.png,OK,nenhum,3385,1793,L,455173,234.89,52.84
0540.png,OK,nenhum,3385,1793,L,425431,235.42,52.06
0541.png,OK,nenhum,3385,1793,L,425431,235.42,52.06
0542.png,OK,nenhum,3385,1793,L,494613,234.78,52.99
0543.png,OK,nenhum,3385,1793,L,482022,234.89,52.86
0544.png,OK,nenhum,3385,1793,L,491721,234.66,53.23
0545.png,OK,nenhum,3385,1793,L,495144,234.81,52.94
0546.png,OK,nenhum,3385,1793,L,461135,234.95,52.76
0547.png,OK,nenhum,3385,1793,L,527046,234.0,54.14
0548.png,OK,nenhum,3385,1793,L,513365,234.17,53.91
0549.png,OK,nenhum,3385,1793,L,503674,234.23,53.77
0550.png,OK,nenhum,3385,1793,L,456752,235.28,52.21
0551.png,OK,nenhum,3385,1793,L,644949,232.11,56.74
0552.png,OK,nenhum,3385,1793,L,541440,233.15,55.33
0553.png,OK,nenhum,3385,1793,L,542267,234.18,53.8
0555.png,OK,nenhum,3385,1793,L,434153,235.2,52.34
0556.png,OK,nenhum,3385,1793,L,466911,235.09,52.49
0557.png,OK,nenhum,3385,1793,L,553702,233.3,55.11
0558.png,OK,nenhum,3385,1793,L,547590,233.64,54.68
0559.png,OK,nenhum,3385,1793,L,471961,234.93,52.77
0560.png,OK,nenhum,3385,1793,L,536597,233.6,54.67
0561.png,OK,nenhum,3385,1793,L,519118,234.06,53.96
0562.png,OK,nenhum,3385,1793,L,549940,233.88,54.41
0563.png,OK,nenhum,3385,1793,L,539349,233.74,54.53
0564.png,OK,nenhum,3385,1793,L,573154,233.2,55.32
0565.png,OK,nenhum,3385,1793,L,568214,233.54,54.74
0566.png,OK,nenhum,3385,1793,L,568214,233.54,54.74
0567.png,OK,nenhum,3385,1793,L,551946,233.47,54.87
0568.png,OK,nenhum,3385,1793,L,538097,233.76,54.49
0569.png,OK,nenhum,3385,1793,L,556225,233.51,54.87
0570.png,OK,nenhum,3385,1793,L,622736,232.55,56.14
0571.png,OK,nenhum,3385,1793,L,577112,233.06,55.44
0572.png,OK,nenhum,3385,1793,L,534656,233.49,54.92
0573.png,OK,nenhum,3385,1793,L,554892,233.49,54.88
0574.png,OK,nenhum,3385,1793,L,469658,234.46,53.48
0575.png,OK,nenhum,3385,1793,L,472554,234.45,53.43
0576.png,OK,nenhum,3385,1793,L,535746,233.74,54.52
0577.png,OK,nenhum,3385,1793,L,509602,234.23,53.83
0578.png,OK,nenhum,3385,1793,L,491749,234.58,53.32
0579.png,OK,nenhum,3385,1793,L,537421,233.77,54.47
0580.png,OK,nenhum,3385,1793,L,493280,234.42,53.5
0581.png,OK,nenhum,3385,1793,L,479249,234.54,53.3
0582.png,OK,nenhum,3385,1793,L,509052,234.28,53.74
0584.png,OK,nenhum,3385,1793,L,554371,233.53,54.75
0585.png,OK,nenhum,3385,1793,L,554371,233.53,54.75
0586.png,OK,nenhum,3385,1793,L,554371,233.53,54.75
0587.png,OK,nenhum,3385,1793,L,489026,234.56,53.29
0588.png,OK,nenhum,3385,1793,L,475177,234.64,53.19
0589.png,OK,nenhum,3385,1793,L,472986,234.63,53.22
0590.png,OK,nenhum,3385,1793,L,536083,233.62,54.7
0591.png,OK,nenhum,3385,1793,L,588355,232.97,55.6
0592.png,OK,nenhum,3385,1793,L,508049,233.82,54.43
0593.png,OK,nenhum,3385,1793,L,504389,234.31,53.68
0594.png,OK,nenhum,3385,1793,L,529996,234.01,54.1
0596.png,OK,nenhum,3385,1793,L,464194,234.36,53.66
0597.png,OK,nenhum,3385,1793,L,485291,234.0,54.13
0598.png,OK,nenhum,3385,1793,L,532245,233.66,54.67
0599.png,OK,nenhum,3385,1793,L,464222,234.31,53.73
0600.png,OK,nenhum,3385,1793,L,546647,233.31,55.11
0601.png,OK,nenhum,3385,1793,L,710507,228.13,63.13
0602.png,OK,nenhum,3385,1793,L,601137,232.4,56.4
0603.png,OK,nenhum,3385,1793,L,492651,234.52,53.34
0604.png,OK,nenhum,3385,1793,L,506143,234.36,53.75
0606.png,OK,nenhum,3385,1793,L,506143,234.36,53.75
0607.png,OK,nenhum,3385,1793,L,506143,234.36,53.75
0608.png,OK,nenhum,3385,1793,L,495975,234.56,53.31
0609.png,OK,nenhum,3385,1793,L,467717,234.82,52.94
0610.png,OK,nenhum,3385,1793,L,509579,233.86,54.33
0611.png,OK,nenhum,3385,1793,L,479058,234.67,53.16
0612.png,OK,nenhum,3385,1793,L,487091,234.66,53.17
0613.png,OK,nenhum,3385,1793,L,438157,234.96,52.72
0615.png,OK,nenhum,3385,1793,L,421531,235.29,52.22
0616.png,OK,nenhum,3385,1793,L,426371,235.22,52.29
0617.png,OK,nenhum,3385,1793,L,449909,235.36,52.12
0618.png,OK,nenhum,3385,1793,L,465326,235.14,52.46
0619.png,OK,nenhum,3385,1793,L,498215,234.19,53.86
0620.png,OK,nenhum,3385,1793,L,681435,230.71,58.74
0621.png,OK,nenhum,3385,1793,L,611522,232.87,55.8
0622.png,OK,nenhum,3385,1793,L,485361,234.53,53.38
0623.png,OK,nenhum,3385,1793,L,485361,234.53,53.38
0624.png,OK,nenhum,3385,1793,L,467063,234.67,53.14
0625.png,OK,nenhum,3385,1793,L,467063,234.67,53.14
0626.png,OK,nenhum,3385,1793,L,475270,234.66,53.15
0627.png,OK,nenhum,3385,1793,L,481445,234.53,53.33
0628.png,OK,nenhum,3385,1793,L,483342,234.47,53.44
0629.png,OK,nenhum,3385,1793,L,573841,233.16,55.34
0630.png,OK,nenhum,3385,1793,L,541762,233.77,54.44
0631.png,OK,nenhum,3385,1793,L,552366,233.62,54.7
0632.png,OK,nenhum,3385,1793,L,526062,233.84,54.37
0633.png,OK,nenhum,3385,1793,L,578603,232.57,56.17
0634.png,OK,nenhum,3385,1793,L,512342,234.04,54.08
0635.png,OK,nenhum,3385,1793,L,512342,234.04,54.08
0636.png,OK,nenhum,3385,1793,L,470719,234.63,53.21
0637.png,OK,nenhum,3385,1793,L,531641,234.19,53.85
0638.png,OK,nenhum,3385,1793,L,513298,234.02,54.12
0639.png,OK,nenhum,3385,1793,L,592909,233.03,55.47
0640.png,OK,nenhum,3385,1793,L,540793,233.83,54.38
0641.png,OK,nenhum,3385,1793,L,584247,233.31,55.01
0642.png,OK,nenhum,3385,1793,L,426493,235.36,52.14
0643.png,OK,nenhum,3385,1793,L,422806,235.24,52.28
0644.png,OK,nenhum,3385,1793,L,502326,234.6,53.24
0646.png,OK,nenhum,3385,1793,L,434967,235.34,52.14
0647.png,OK,nenhum,3385,1793,L,494342,234.81,52.96
0648.png,OK,nenhum,3385,1793,L,571361,233.37,54.94
0649.png,OK,nenhum,3385,1793,L,465888,234.79,52.96
0650.png,OK,nenhum,3385,1793,L,480569,234.77,53.01
0651.png,OK,nenhum,3385,1793,L,466849,234.67,53.23
0652.png,OK,nenhum,3385,1793,L,499253,234.38,53.59
0653.png,OK,nenhum,3385,1793,L,530237,233.79,54.49
0654.png,OK,nenhum,3385,1793,L,514079,234.08,54.12
0655.png,OK,nenhum,3385,1793,L,514184,234.03,54.13
0656.png,OK,nenhum,3385,1793,L,514184,234.03,54.13
0657.png,OK,nenhum,3385,1793,L,479129,234.75,53.07
0658.png,OK,nenhum,3385,1793,L,544429,233.74,54.49
0659.png,OK,nenhum,3385,1793,L,559460,233.91,54.26
0660.png,OK,nenhum,3385,1793,L,681809,230.79,58.55
0661.png,OK,nenhum,3385,1793,L,463543,234.51,53.39
0662.png,OK,nenhum,3385,1793,L,462473,234.4,53.55
0663.png,OK,nenhum,3385,1793,L,496835,234.29,53.7
0665.png,OK,nenhum,3385,1793,L,504347,234.49,53.43
0666.png,OK,nenhum,3385,1793,L,492372,234.97,52.7
0667.png,OK,nenhum,3385,1793,L,452749,234.94,52.74
0668.png,OK,nenhum,3385,1793,L,669104,231.67,57.37
0669.png,OK,nenhum,3385,1793,L,622750,232.5,56.21
0670.png,OK,nenhum,3385,1793,L,512540,234.06,54.01
0671.png,OK,nenhum,3385,1793,L,561509,233.82,54.42
0672.png,OK,nenhum,3385,1793,L,554511,233.93,54.28
0673.png,OK,nenhum,3385,1793,L,555141,233.66,54.62
0674.png,OK,nenhum,3385,1793,L,553800,233.83,54.38
0675.png,OK,nenhum,3385,1793,L,527902,234.32,53.65
0676.png,OK,nenhum,3385,1793,L,502026,234.53,53.39
0677.png,OK,nenhum,3385,1793,L,506042,234.38,53.55
0678.png,OK,nenhum,3385,1793,L,625846,232.61,55.97
0679.png,OK,nenhum,3385,1793,L,625846,232.61,55.97
0680.png,OK,nenhum,3385,1793,L,625846,232.61,55.97
0681.png,OK,nenhum,3385,1793,L,580431,233.13,55.29
0682.png,OK,nenhum,3385,1793,L,684818,231.46,57.6
0683.png,OK,nenhum,3385,1793,L,684818,231.46,57.6
0684.png,OK,nenhum,3385,1793,L,684818,231.46,57.6
0685.png,OK,nenhum,3385,1793,L,510294,234.3,53.7
0686.png,OK,nenhum,3385,1793,L,510294,234.3,53.7
0687.png,OK,nenhum,3385,1793,L,558639,233.54,54.84
0688.png,OK,nenhum,3385,1793,L,633581,231.85,57.07
0689.png,OK,nenhum,3385,1793,L,645520,231.88,57.08
0690.png,OK,nenhum,3385,1793,L,501215,234.65,53.14
0691.png,OK,nenhum,3385,1793,L,501215,234.65,53.14
0692.png,OK,nenhum,3385,1793,L,533985,234.29,53.62
0693.png,OK,nenhum,3385,1793,L,585654,233.77,54.37
0694.png,OK,nenhum,3385,1793,L,571603,233.89,54.2
0695.png,OK,nenhum,3385,1793,L,619015,233.14,55.26
0696.png,OK,nenhum,3385,1793,L,514380,234.44,53.42
0697.png,OK,nenhum,3385,1793,L,514380,234.44,53.42
0698.png,OK,nenhum,3385,1793,L,531512,234.29,53.66
0699.png,OK,nenhum,3385,1793,L,550589,234.13,53.85
0700.png,OK,nenhum,3385,1793,L,601452,233.51,54.75
0701.png,OK,nenhum,3385,1793,L,565806,234.03,54.01
0702.png,OK,nenhum,3385,1793,L,567618,233.84,54.27
0704.png,OK,nenhum,3385,1793,L,530491,234.31,53.62
0705.png,OK,nenhum,3385,1793,L,482814,234.7,53.13
0706.png,OK,nenhum,3385,1793,L,551368,233.22,55.26
0707.png,OK,nenhum,3385,1793,L,544538,233.16,55.34
0708.png,OK,nenhum,3385,1793,L,529274,234.28,53.76
0709.png,OK,nenhum,3385,1793,L,529274,234.28,53.76
0710.png,OK,nenhum,3385,1793,L,517370,234.41,53.59
0711.png,OK,nenhum,3385,1793,L,577706,233.22,55.24
0712.png,OK,nenhum,3385,1793,L,603141,232.73,55.95
0713.png,OK,nenhum,3385,1793,L,532663,233.99,54.23
0714.png,OK,nenhum,3385,1793,L,463255,234.97,52.72
0715.png,OK,nenhum,3385,1793,L,480856,234.8,52.96
0716.png,OK,nenhum,3385,1793,L,460804,234.98,52.72
0717.png,OK,nenhum,3385,1793,L,497109,234.65,53.22
0718.png,OK,nenhum,3385,1793,L,565160,233.59,54.75
0719.png,OK,nenhum,3385,1793,L,523327,234.09,54.19
0720.png,OK,nenhum,3385,1793,L,489383,234.76,53.08
0721.png,OK,nenhum,3385,1793,L,702390,230.31,59.18
0722.png,OK,nenhum,3385,1793,L,702390,230.31,59.18
0723.png,OK,nenhum,3385,1793,L,485147,234.52,53.4
0724.png,OK,nenhum,3385,1793,L,485147,234.52,53.4
0725.png,OK,nenhum,3385,1793,L,431843,235.18,52.41
0726.png,OK,nenhum,3385,1793,L,446128,235.18,52.39
0727.png,OK,nenhum,3385,1793,L,413415,235.42,52.03
0728.png,OK,nenhum,3385,1793,L,569239,233.74,54.51
0729.png,OK,nenhum,3385,1793,L,526321,233.96,54.17
0730.png,OK,nenhum,3385,1793,L,555068,233.7,54.57
0731.png,OK,nenhum,3385,1793,L,555068,233.7,54.57
0732.png,OK,nenhum,3385,1793,L,555068,233.7,54.57
0734.png,OK,nenhum,3385,1793,L,506323,234.26,53.74
0735.png,OK,nenhum,3385,1793,L,506323,234.26,53.74
0736.png,OK,nenhum,3385,1793,L,548155,233.84,54.41
0737.png,OK,nenhum,3385,1793,L,514231,234.22,53.83
0738.png,OK,nenhum,3385,1793,L,702070,230.72,58.66
0739.png,OK,nenhum,3385,1793,L,531466,233.92,54.29
0740.png,OK,nenhum,3385,1793,L,579169,233.25,55.2
0741.png,OK,nenhum,3385,1793,L,579169,233.25,55.2
0742.png,OK,nenhum,3385,1793,L,690318,231.84,57.03
0743.png,OK,nenhum,3385,1793,L,468281,234.87,52.87
0744.png,OK,nenhum,3385,1793,L,605003,232.94,55.6
0745.png,OK,nenhum,3385,1793,L,540064,233.62,54.65
0746.png,OK,nenhum,3385,1793,L,540064,233.62,54.65
0747.png,OK,nenhum,3385,1793,L,590609,232.29,56.7
0748.png,OK,nenhum,3385,1793,L,590609,232.29,56.7
0749.png,OK,nenhum,3385,1793,L,462046,235.03,52.61
0750.png,OK,nenhum,3385,1793,L,455636,235.11,52.49
0751.png,OK,nenhum,3385,1793,L,592474,232.83,55.76
0752.png,OK,nenhum,3385,1793,L,592474,232.83,55.76
0753.png,OK,nenhum,3385,1793,L,618057,231.57,57.68
0756.png,OK,nenhum,3385,1793,L,552923,233.56,54.82
0757.png,OK,nenhum,3385,1793,L,519422,234.58,53.27
0758.png,OK,nenhum,3385,1793,L,553562,234.04,54.04
0759.png,OK,nenhum,3385,1793,L,481089,234.54,53.56
0760.png,OK,nenhum,3385,1793,L,517636,234.24,53.94
0761.png,OK,nenhum,3385,1793,L,503399,234.21,54.12
0762.png,OK,nenhum,3385,1793,L,461607,234.95,52.78
0763.png,OK,nenhum,3385,1793,L,412069,235.36,52.13
0764.png,OK,nenhum,3385,1793,L,474719,234.55,53.34
0765.png,OK,nenhum,3385,1793,L,609296,233.14,55.31
0766.png,OK,nenhum,3385,1793,L,488128,234.41,53.52
0767.png,OK,nenhum,3385,1793,L,606972,232.92,55.64
0768.png,OK,nenhum,3385,1793,L,575180,233.42,54.9
0769.png,OK,nenhum,3385,1793,L,502878,234.35,53.61
0770.png,OK,nenhum,3385,1793,L,499566,234.32,53.68
0771.png,OK,nenhum,3385,1793,L,523254,233.98,54.17
0772.png,OK,nenhum,3385,1793,L,521226,233.78,54.43
0773.png,OK,nenhum,3385,1793,L,511355,234.12,53.97
0774.png,OK,nenhum,3385,1793,L,511355,234.12,53.97
0775.png,OK,nenhum,3385,1793,L,484222,234.71,53.09
0776.png,OK,nenhum,3385,1793,L,543216,233.85,54.36
0777.png,OK,nenhum,3385,1793,L,543216,233.85,54.36
0778.png,OK,nenhum,3385,1793,L,572426,233.4,55.0
0779.png,OK,nenhum,3385,1793,L,611949,231.61,57.52
0780.png,OK,nenhum,3385,1793,L,593330,232.29,56.55
0781.png,OK,nenhum,3385,1793,L,593330,232.29,56.55
0782.png,OK,nenhum,3385,1793,L,529868,233.82,54.37
0783.png,OK,nenhum,3385,1793,L,503042,234.64,53.18
0784.png,OK,nenhum,3385,1793,L,488096,234.65,53.18
0785.png,OK,nenhum,3385,1793,L,495069,234.41,53.55
0786.png,OK,nenhum,3385,1793,L,561909,233.96,54.22
0787.png,OK,nenhum,3385,1793,L,561923,233.62,54.67
0788.png,OK,nenhum,3385,1793,L,522617,233.87,54.32
0789.png,OK,nenhum,3385,1793,L,468322,234.83,52.92
0790.png,OK,nenhum,3385,1793,L,443547,234.89,52.84
0791.png,OK,nenhum,3385,1793,L,498644,234.35,53.67
0792.png,OK,nenhum,3385,1793,L,562533,233.24,55.27
0793.png,OK,nenhum,3385,1793,L,485936,234.6,53.3
0794.png,OK,nenhum,3385,1793,L,516223,234.08,54.02
0795.png,OK,nenhum,3385,1793,L,502717,234.16,53.9
0796.png,OK,nenhum,3385,1793,L,478028,234.4,53.52
0797.png,OK,nenhum,3385,1793,L,497841,234.31,53.74
0798.png,OK,nenhum,3385,1793,L,619190,232.75,55.83
0799.png,OK,nenhum,3385,1793,L,456169,235.04,52.63
0800.png,OK,nenhum,3385,1793,L,434083,235.26,52.29
0801.png,OK,nenhum,3385,1793,L,473671,234.87,52.9
0802.png,OK,nenhum,3385,1793,L,489115,234.77,53.03
0803.png,OK,nenhum,3385,1793,L,486373,234.77,53.03
0804.png,OK,nenhum,3385,1793,L,504200,234.58,53.29
0805.png,OK,nenhum,3385,1793,L,486373,234.77,53.03
0806.png,OK,nenhum,3385,1793,L,460412,235.0,52.68
0807.png,OK,nenhum,3385,1793,L,460412,235.0,52.68
0808.png,OK,nenhum,3385,1793,L,463765,234.88,52.82
0809.png,OK,nenhum,3385,1793,L,502117,233.9,54.34
0810.png,OK,nenhum,3385,1793,L,528295,234.34,53.61
0811.png,OK,nenhum,3385,1793,L,528295,234.34,53.61
0812.png,OK,nenhum,3385,1793,L,591087,233.77,54.42
0813.png,OK,nenhum,3385,1793,L,524015,234.27,53.79
0814.png,OK,nenhum,3385,1793,L,521678,234.34,53.72
0815.png,OK,nenhum,3385,1793,L,416114,235.06,52.53
0816.png,OK,nenhum,3385,1793,L,504177,233.98,54.11
0817.png,OK,nenhum,3385,1793,L,598647,233.39,54.92
0818.png,OK,nenhum,3385,1793,L,725529,230.86,58.32
0819.png,OK,nenhum,3385,1793,L,501402,234.14,53.9
0820.png,OK,nenhum,3385,1793,L,477533,234.67,53.12
0821.png,OK,nenhum,3385,1793,L,493190,234.66,53.27
0822.png,OK,nenhum,3385,1793,L,479151,234.85,52.92
0823.png,OK,nenhum,3385,1793,L,445638,235.09,52.53
0824.png,OK,nenhum,3385,1793,L,473009,234.79,52.99
0825.png,OK,nenhum,3385,1793,L,447032,234.81,53.0
0826.png,OK,nenhum,3385,1793,L,514847,234.37,53.64
0827.png,OK,nenhum,3385,1793,L,477767,234.39,53.57
0828.png,OK,nenhum,3385,1793,L,472514,234.53,53.37
0829.png,OK,nenhum,3385,1793,L,416520,235.18,52.37
0830.png,OK,nenhum,3385,1793,L,416520,235.18,52.37
0831.png,OK,nenhum,3385,1793,L,417872,235.18,52.38
0832.png,OK,nenhum,3385,1793,L,417872,235.18,52.38
0833.png,OK,nenhum,3385,1793,L,403229,235.56,51.79
0834.png,OK,nenhum,3385,1793,L,403229,235.56,51.79
0835.png,OK,nenhum,3385,1793,L,403229,235.56,51.79
0836.png,OK,nenhum,3385,1793,L,487122,234.9,52.8
0837.png,OK,nenhum,3385,1793,L,424719,235.29,52.2
0838.png,OK,nenhum,3385,1793,L,502023,234.58,53.39
0839.png,OK,nenhum,3385,1793,L,431677,235.14,52.43
0840.png,OK,nenhum,3385,1793,L,462837,234.54,53.37
0841.png,OK,nenhum,3385,1793,L,462837,234.54,53.37
0842.png,OK,nenhum,3385,1793,L,563468,233.93,54.22
0843.png,OK,nenhum,3385,1793,L,544795,234.17,53.87
0844.png,OK,nenhum,3385,1793,L,451377,235.23,52.32
0845.png,OK,nenhum,3385,1793,L,469266,234.52,53.37
0846.png,OK,nenhum,3385,1793,L,473895,234.71,53.09
0847.png,OK,nenhum,3385,1793,L,469813,234.91,52.77
0848.png,OK,nenhum,3385,1793,L,434264,235.41,52.05
0849.png,OK,nenhum,3385,1793,L,503846,234.39,53.57
0850.png,OK,nenhum,3385,1793,L,503846,234.39,53.57
0851.png,OK,nenhum,3385,1793,L,503846,234.39,53.57
0852.png,OK,nenhum,3385,1793,L,503846,234.39,53.57
0853.png,OK,nenhum,3385,1793,L,503846,234.39,53.57
0854.png,OK,nenhum,3385,1793,L,503846,234.39,53.57
0855.png,OK,nenhum,3385,1793,L,504150,233.97,54.14
0856.png,OK,nenhum,3385,1793,L,515992,234.38,53.57
0857.png,OK,nenhum,3385,1793,L,617884,232.15,56.74
0858.png,OK,nenhum,3385,1793,L,571781,233.48,54.86
0859.png,OK,nenhum,3385,1793,L,510376,234.26,53.79
0860.png,OK,nenhum,3385,1793,L,579665,233.39,55.0
0861.png,OK,nenhum,3385,1793,L,532582,233.99,54.13
0862.png,OK,nenhum,3385,1793,L,527429,234.03,54.1
0863.png,OK,nenhum,3385,1793,L,536110,234.02,54.07
0864.png,OK,nenhum,3385,1793,L,520590,234.21,53.84
0865.png,OK,nenhum,3385,1793,L,546716,233.47,54.91
0866.png,OK,nenhum,3385,1793,L,546716,233.47,54.91
0867.png,OK,nenhum,3385,1793,L,481874,234.82,52.94
0868.png,OK,nenhum,3385,1793,L,504897,234.01,54.1
0869.png,OK,nenhum,3385,1793,L,485464,234.07,54.02
0870.png,OK,nenhum,3385,1793,L,533804,233.73,54.49
0871.png,OK,nenhum,3385,1793,L,503190,234.22,53.79
0872.png,OK,nenhum,3385,1793,L,503190,234.22,53.79
0873.png,OK,nenhum,3385,1793,L,548973,233.46,54.92
0874.png,OK,nenhum,3385,1793,L,525364,233.77,54.44
0875.png,OK,nenhum,3385,1793,L,577324,233.49,54.8
0876.png,OK,nenhum,3385,1793,L,538766,233.7,54.53
0877.png,OK,nenhum,3385,1793,L,442284,234.78,53.07
0878.png,OK,nenhum,3385,1793,L,461336,234.54,53.4
0879.png,OK,nenhum,3385,1793,L,514704,234.03,54.06
0880.png,OK,nenhum,3385,1793,L,496587,234.6,53.28
0881.png,OK,nenhum,3385,1793,L,550960,233.79,54.4
0882.png,OK,nenhum,3385,1793,L,489066,234.69,53.14
0883.png,OK,nenhum,3385,1793,L,558059,233.85,54.37
0884.png,OK,nenhum,3385,1793,L,488908,234.67,53.15
0885.png,OK,nenhum,3385,1793,L,481288,234.62,53.2
0886.png,OK,nenhum,3385,1793,L,454448,235.17,52.42
0887.png,OK,nenhum,3385,1793,L,476202,234.62,53.2
0888.png,OK,nenhum,3385,1793,L,488667,234.58,53.3
